   0.0000000e+00   0.0000000e+00  -2.8421709e-14  -1.3877788e-17   3.4966957e-18   4.8526402e-35
   6.0619644e-02  -1.8321428e-01   3.7122834e-02   1.1492544e-04  -1.6282034e-03  -9.7734364e-04
   2.8050662e-03  -1.4457626e-01  -4.2776990e-02   7.4550559e-06  -1.3476120e-03  -1.5136541e-03
  -2.6807177e-02  -1.5282773e-02  -6.6005357e-02   2.4260659e-04  -1.3327532e-03  -2.0796172e-03
  -3.9404632e-02  -2.3936480e-02  -7.1074014e-02   8.2021500e-04  -1.6839985e-03  -2.5102601e-03
  -1.8004029e-02  -7.3184898e-02  -1.1359136e-01   3.9272005e-04  -1.3277515e-03  -2.6403045e-03
  -1.5168423e-02  -6.1484204e-02  -1.4531215e-01   1.0912409e-05  -9.2878990e-04  -2.9687957e-03
  -5.2106138e-02   7.4316778e-02  -1.6345197e-01  -1.5879122e-04  -1.2266581e-03  -3.4223851e-03
  -2.4252505e-02  -8.5586175e-03  -1.6887412e-01   8.4712664e-05  -1.2672880e-03  -3.8734174e-03
  -4.4607146e-02  -2.0395293e-02  -1.9759274e-01   4.3090625e-04  -9.8668675e-04  -3.8465948e-03
  -5.0959421e-02  -1.1873217e-02  -1.4025511e-01  -2.4040255e-04  -3.7731680e-04  -3.9649548e-03
  -5.9882581e-03   9.5050657e-02  -1.9485342e-01   1.2689259e-03  -3.2684226e-04  -3.6437469e-03
   3.2801801e-02  -7.4138784e-02  -1.3514569e-01   1.5257953e-03   2.0988225e-04  -3.7084885e-03
   2.2298426e-02  -4.1056660e-02  -1.0040469e-01   7.9574247e-04   5.1422531e-04  -4.4225685e-03
   2.3083161e-02   4.7531847e-02  -1.1709215e-01   5.5101406e-04  -5.4242176e-06  -4.7250048e-03
   1.8384310e-02  -1.7866126e-02  -1.6974779e-01   6.2879333e-04  -4.8023801e-05  -4.6165710e-03
   8.0313469e-02   9.8040722e-02  -2.9095140e-01   1.1661909e-03   4.8044589e-04  -4.4281079e-03
   5.6150169e-02   2.3412473e-01  -2.2937821e-01   1.5718721e-03   2.9848225e-05  -4.3085876e-03
   7.7570319e-02   3.2923917e-01  -2.7047909e-01   1.4872114e-03   2.4623752e-04  -4.3177788e-03
   1.9570931e-02   2.9287577e-01  -3.8186362e-01   2.6597016e-03   2.8088836e-04  -4.4704950e-03
   4.0957154e-02   2.5700804e-01  -3.1354954e-01   2.4645154e-03   1.8804202e-04  -4.2435618e-03
   2.8563099e-02   3.8072875e-01  -2.9084594e-01   2.2420165e-03   8.7511622e-04  -4.2121971e-03
  -2.6174492e-02   3.5371435e-01  -2.5154208e-01   1.9520401e-03  -3.1199234e-04  -4.3132346e-03
  -4.9525568e-02   4.5901013e-01  -3.5035836e-01   4.6193962e-03  -2.5252706e-04  -3.9141497e-03
  -3.8710936e-02   4.0081778e-01  -2.6418678e-01   1.1308970e-03  -1.0080731e-04  -3.8238936e-03
  -1.5763143e-02   4.8749054e-01  -2.6218215e-01   1.3530074e-03   2.6879758e-04  -4.3726873e-03
  -3.7320180e-02   4.0318137e-01  -2.2692984e-01   7.9636588e-04  -7.5730023e-05  -4.3231404e-03
  -5.1078771e-02   4.2306603e-01  -2.5431944e-01   1.2349998e-03   2.0353093e-05  -4.0997346e-03
   3.6141769e-03   3.2754525e-01  -1.3922917e-01   1.5184494e-04   5.4013983e-04  -4.1704048e-03
   2.3771776e-04   4.1339530e-01  -8.6773098e-02  -8.6089395e-04   4.8598651e-04  -4.1841615e-03
  -1.3544052e-03   3.5306942e-01  -8.1375584e-02  -1.0882668e-03   2.7535130e-04  -4.2833098e-03
  -2.3471007e-02   3.2094936e-01  -8.2697471e-02  -1.3260000e-03  -2.1020483e-05  -4.4109548e-03
  -3.9771840e-02   3.0769232e-01  -8.6549904e-02  -1.5532085e-03   1.0267247e-04  -4.2008467e-03
  -1.0844480e-02   3.7618965e-01  -8.7662060e-02  -1.6030924e-03   3.9550695e-04  -4.6477258e-03
  -3.8721691e-02   3.8347362e-01  -5.6203969e-02  -2.5775060e-03  -2.3120443e-04  -4.3940858e-03
  -2.0921075e-02   3.0015053e-01  -1.3065215e-01  -1.7064888e-03   5.2740908e-04  -4.5635615e-03
  -5.6866004e-03   3.6906571e-01  -9.9739110e-02  -1.2675282e-03  -9.4157076e-05  -4.7263552e-03
  -7.1669845e-02   3.4156315e-01  -1.2131353e-03  -3.5149935e-03  -8.8922628e-04  -5.2668928e-03
  -3.2130250e-02   3.7652558e-01  -1.9425349e-02  -2.8856596e-03  -4.5750249e-04  -5.0195843e-03
  -1.8597619e-02   3.4446450e-01  -5.9732169e-02  -3.2837559e-03  -6.0329489e-04  -5.2508935e-03
  -8.7946088e-03   3.8566966e-01  -6.6428570e-02  -3.6477849e-03  -7.9968263e-05  -5.0533770e-03
  -4.5914406e-02   5.1217799e-01  -1.3898604e-01  -3.6390198e-03   6.5585368e-05  -5.2050163e-03
  -1.2566813e-02   4.7525477e-01  -1.5061343e-01  -3.4486085e-03  -3.0324342e-04  -4.9270557e-03
  -1.2788642e-02   5.0173193e-01  -1.3199983e-01  -4.3377727e-03   2.0111180e-04  -5.0120634e-03
  -4.7303991e-02   5.2380598e-01  -9.4449420e-02  -4.6647192e-03  -1.0080417e-03  -5.6888105e-03
  -3.9899007e-02   4.3894031e-01  -7.2807558e-02  -2.7025655e-03  -3.4841708e-04  -5.6005130e-03
  -4.2038011e-02   4.1714622e-01  -7.1916447e-02  -4.5330670e-03  -3.3553025e-04  -5.5772852e-03
  -5.4059578e-02   5.4924920e-01  -1.0883319e-01  -4.9146175e-03  -1.0340135e-04  -5.8378777e-03
  -1.1349018e-01   4.5622214e-01  -6.6007718e-02  -4.2399654e-03  -7.3043133e-04  -5.7287404e-03
  -9.7184283e-02   4.7468227e-01  -1.7529154e-01  -3.2498607e-03   5.0090749e-04  -5.5938539e-03
  -9.0086851e-02   6.9353164e-01  -1.0838953e-01  -2.0692810e-03   6.5758476e-05  -4.6579826e-03
  -7.6400024e-02   6.1184736e-01  -1.0972758e-01  -2.9143799e-03  -3.1639422e-04  -5.1073687e-03
  -9.0282725e-02   5.6600849e-01  -2.1693362e-01  -2.8530085e-03  -2.1131322e-04  -5.4604671e-03
  -1.2086775e-01   6.2150792e-01  -2.4477165e-01  -3.1228358e-03   7.7596653e-05  -5.8245101e-03
